,index,rooms,retail_price,sqft,pca1,pca2
3291,7406,4.0,699999,1911.0,-1.9586478238377358,0.19353502143153375
3292,1050,4.0,339900,1670.0,-2.6668921186027505,0.705170850681884
3293,4607,2.0,799000,2129.0,-1.313692702233955,-3.0041654838038974
3294,6301,5.0,419999,2731.0,3.136722040655652,-7.477122191964711
3295,8483,2.0,209900,864.0,1.505697869660439,2.703296577350426
3296,4941,4.0,1400000,5062.0,-0.029911395222942616,0.2519102860998405
3297,3016,3.0,895000,1875.0,-2.3632391253853777,2.2276613397841745
3298,560,4.0,1975000,3697.0,-7.174984548489975,5.181357678128136
3299,5837,3.0,318900,1233.0,6.025504632585338,-11.566711015312146
3300,7608,3.0,768000,2498.0,-0.7396616285883411,-1.7295606122568195
3301,664,3.0,245000,1208.0,-1.9743375601710595,-1.9332950418121948
3302,88,4.0,249950,1967.0,1.2164923795032088,6.477395865227334
3303,4721,3.0,879000,1637.0,-2.1980968876181843,-3.087593821039766
3304,4183,4.0,730000,1540.0,-1.8841824956134114,-2.260313824897816
3305,10901,4.0,1600000,1733.0,0.2754597258951713,-2.372757253337432
3306,5360,2.0,199000,990.0,-3.303655355565715,-1.6059714028997758
3307,8187,4.0,1495000,1620.0,-0.5215508530096138,-1.8632621442828192
3308,11288,3.0,295000,1604.0,-1.7944290983769497,-2.05293447743229
3309,2617,4.0,750000,1626.0,-0.7868532532176411,-1.0988268395848784
3310,5547,2.0,265000,1178.0,-3.201005111364252,-5.792935340787051
3311,7291,3.0,729000,3088.0,-4.4070246147818875,2.393620981798617
3312,10807,2.0,1448900,1390.0,1.9482521610715802,-2.6818934608599188
3313,2534,4.0,740000,2321.0,-1.1292685446555306,-1.8072513336248501
3314,4917,3.0,950000,1988.0,-1.2983965087503995,-0.35045386882427765
3315,3334,5.0,1899900,,-4.01899739322937,-2.869920910132121
3316,4315,2.0,724900,1755.0,-1.9420726176265384,0.1079587237016662
3317,10730,4.0,1150000,4012.0,-1.9273451408742974,-0.13807948432358702
3318,10830,5.0,1125000,3574.0,2.057113243415058,-2.9055945632456837
3319,9309,4.0,469000,2181.0,-0.7738152038200419,0.2098064487586164
3320,4623,3.0,898000,1688.0,-3.3184951414677535,-2.720429638480515
3321,128,3.0,299500,2479.0,-1.5428593544176612,-0.7556955865304932
3322,818,4.0,299900,2133.0,-6.688175843915068,-0.8773732386867572
3323,944,1.0,299000,568.0,-1.3422486214573905,0.45039736315322965
3324,8684,3.0,269000,1872.0,-0.6238627999762398,-1.3907286270024843
3325,9872,3.0,629000,2121.0,-3.2306902106393736,-5.661326814067559
3326,6081,3.0,359950,1895.0,-1.8397383165108927,-1.7676231800904902
3327,3148,5.0,1159800,3479.0,0.05045781820101369,2.8482227830265554
3328,5999,4.0,405000,1806.0,-1.591283037771007,2.4980636285010633
3329,9920,5.0,595000,2829.0,-0.9586475007764763,0.13024055379644706
3330,9342,5.0,478000,2098.0,-0.860793589043382,-0.24995124501094962
3331,8247,4.0,1498000,4072.0,-0.5958129545126729,0.2791153036935047
3332,4238,3.0,699900,1540.0,-0.06013871718289454,-5.101915432512495
3333,8443,3.0,249900,1896.0,-1.5596508088943022,-3.099025937070909
3334,9110,4.0,454999,1596.0,38.27383321264038,-0.7311165591432671
3335,3640,2.0,399999,1440.0,-1.2375231392300232,3.845689561216645
3336,5641,,269900,1364.0,-0.5148163356618183,2.8166217321258618
3337,1597,3.0,469000,1222.0,-9.297264899991381,-3.880331856471824
3338,11659,3.0,489000,1482.0,-1.8377836910532297,3.0608156649599456
3339,8125,5.0,1150000,2889.0,-2.5546365602282624,1.3056942834322989
3340,7995,3.0,899000,2974.0,3.8191494204456475,-3.7595969854814926
3341,9377,4.0,475000,2390.0,0.38307371057126605,0.9673296246777807
3342,8724,7.0,355000,2982.0,1.0929053219653408,-1.2501338176640826
3343,868,4.0,259900,1615.0,-2.0396537486000312,3.218158162007787
3344,10513,4.0,849000,2871.0,-3.9636427860201526,-2.683829310821063
3345,8704,3.0,299900,1865.0,-1.542331649214221,-3.4148668713782904
3346,2127,3.0,639900,2233.0,-0.9591876212412698,0.5557012401739179
3347,8420,3.0,249900,1700.0,-1.0616893704232289,0.23712381833814689
3348,1834,2.0,528000,1407.0,-0.8548777177465046,-4.19584976571986
3349,8109,6.0,1200000,4987.0,2.07933130526396,-1.6996865435725317
3350,4886,4.0,949000,2300.0,-0.4670639041974635,3.068196464723478
3351,1740,2.0,509900,640.0,0.8286765572096466,-0.9803882139544537
3352,11133,3.0,209900,1407.0,2.324399268641113,-1.1970907162394664
3353,7505,6.0,760000,4118.0,-2.711204214278867,-1.3015463251878496
3354,6052,2.0,349900,2032.0,-2.8358301116379026,3.7861369762678203
3355,11593,2.0,429000,1200.0,0.045697312969452786,14.209186941056005
3356,2669,4.0,749000,1948.0,1.1341464867805235,-3.553885538440307
3357,5731,3.0,315900,1149.0,-2.1899914004108023,0.37854129234849254
3358,3216,5.0,1245000,3547.0,-0.20503723923656259,2.220943817053328
3359,874,2.0,300000,1079.0,81.79179796472079,-0.3347466480120247
3360,7533,5.0,767000,2934.0,-1.2887855878802073,1.0126089582039335
3361,11719,3.0,500000,1618.0,-1.5476722267957335,1.0614058344325557
3362,1704,4.0,540000,1200.0,-0.38717270883714516,-0.8014715886944004
3363,11009,5.0,1925000,3994.0,-3.71971579849168,1.6562598818412693
3364,3175,4.0,1425000,2812.0,-5.4599245971483334,-1.8518483045479697
3365,11252,2.0,319000,1028.0,-5.360366752992547,-0.19193641858253244
3366,8542,4.0,285000,1564.0,0.10970327004835012,-1.1763754067416226
3367,3312,3.0,1649000,2083.0,-5.830613955763773,3.7211352279738685
3368,222,4.0,359000,2900.0,-6.108517045102333,0.0012873545801757175
3369,11132,3.0,225000,1284.0,-3.256477562132307,-0.8344530300353357
3370,3131,5.0,1050000,2243.0,-3.136978204335395,-0.7369954587167636
3371,10328,2.0,750000,1375.0,0.29506847404190295,-2.1281739466560134
3372,4560,5.0,885000,3007.0,-3.304745756504959,-3.207235076163313
3373,6311,3.0,449900,2328.0,-2.160564306488309,-1.5551404615054047
3374,4731,4.0,800000,1378.0,-0.24362829212373255,-6.718381989039061
3375,8252,8.0,1700000,9497.0,-2.161269946938998,1.410066386411708
3376,8772,3.0,315000,1300.0,-2.562112987327981,-1.7491059687293398
3377,7212,3.0,679000,1602.0,0.8119968823722885,3.2587761747983306
3378,11752,3.0,500000,1267.0,-2.326999989983085,-2.911755019906208
3379,10151,5.0,645000,3288.0,-1.327855475214391,-1.4242011123017895
3380,6087,4.0,393065,2474.0,-1.0518587092257399,-1.3511219838758852
3381,3077,4.0,1099000,2479.0,-2.639727657270769,2.5702719368977975
3382,7841,5.0,795000,3794.0,0.8668571280533214,-5.599362362843406
3383,9436,4.0,460000,1554.0,-2.5172643454038686,-3.298484809145501
3384,8157,5.0,1495000,3408.0,-3.2120088749579265,-1.2633373548550226
3385,1500,2.0,450000,869.0,-5.030245768876524,1.2947856229859434
3386,11925,2.0,525000,675.0,-4.712149343154688,-1.950389738322376
3387,1088,2.0,322000,766.0,-3.047160980403136,2.2299537788916517
3388,4834,,929000,2210.0,-6.481047502765577,1.5491523446985005
3389,6552,5.0,515900,3687.0,-0.14494158279816505,0.6562106152222772
3390,9973,,643990,2824.0,-4.027667395883508,-3.0239326648597533
3391,10731,3.0,1449000,3102.0,4.090173631126076,-3.1071521160856563
3392,1712,3.0,525000,1111.0,-4.220562438173407,-5.15070791931923
3393,11111,3.0,215000,1422.0,-1.6747623913242382,-3.680057769795521
3394,11786,3.0,482500,1327.0,-0.9248427850749674,-4.276015526621865
3395,1828,2.0,499000,861.0,-0.5831649885010951,0.728659133703338
3396,7887,3.0,995000,2995.0,-3.3994776230964514,-4.845014195722
3397,7837,3.0,839000,2635.0,-3.3572094589712735,-5.381260582150161
3398,1319,3.0,429900,1104.0,-1.0883807969029462,1.2904810016376527
3399,8666,2.0,259900,1088.0,-6.640889541708809,4.899261100092621
3400,6064,4.0,398000,2661.0,-0.9455714706952475,0.24274470294279005
3401,10299,5.0,709000,2673.0,-0.5112130165640449,2.373217998967762
3402,3826,3.0,585000,1579.0,2.4144056746860145,1.068297459856206
3403,181,3.0,299000,1800.0,-2.0179506623098677,-0.21719945804495033
3404,3082,4.0,1168000,3035.0,-1.3196128199948016,44.70063053406153
3405,1379,2.0,425000,996.0,53.935846067413436,-0.3027283182535283
3406,9244,3.0,439900,1172.0,-6.255280135280087,-0.6340651848119602
3407,11671,4.0,450000,1632.0,-3.2188222619978584,1.0555102071589584
3408,30,3.0,219000,1873.0,-0.15604026246273325,1.738927154855925
3409,1104,2.0,335000,936.0,0.006875738521689101,3.146426139844505
3410,8902,4.0,359000,1811.0,-6.403864676642572,-4.27457677488913
3411,9800,3.0,599990,2114.0,-0.8643912972006259,-3.054652273132088
3412,1166,1.0,399999,610.0,-2.030976543276024,-0.32287948673505623
3413,8208,4.0,1029888,3278.0,-0.9728528153315034,-4.540591863818708
3414,11224,2.0,264500,1200.0,-0.6849769838212642,1.930184072157763
3415,3622,2.0,449000,1300.0,-2.859407024766989,-1.8525547519463015
3416,6471,3.0,450000,1362.0,0.614805934429244,-0.17506905737007117
3417,10658,4.0,929999,2273.0,-0.48174332278696747,-3.0904688794388977
3418,9697,4.0,590000,2132.0,-0.7064110515541262,-0.5174425743414527
3419,4684,3.0,895000,2143.0,-1.6315892154959155,-2.900327295110987
3420,206,3.0,365000,2052.0,-1.019566571888186,1.3831292688393437
3421,9059,3.0,390000,2374.0,-1.8230397404995282,0.14851238530278404
3422,9766,5.0,550000,2040.0,-4.10498208820581,-3.3177065432695474
3423,606,3.0,1575000,2030.0,-2.021759844767749,-2.046479620215943
3424,1840,2.0,549000,936.0,-0.9908634061845294,1.5734848979188565
3425,3358,5.0,1549000,3000.0,-3.521721698958857,-3.7261326949218336
3426,6331,6.0,460490,3105.0,-0.1372793399052009,0.45183774035827307
3427,7231,2.0,650000,2304.0,-1.7269217805472235,-0.16451196476854488
3428,2895,5.0,989455,2768.0,-3.6013099244359985,-3.983548560764273
3429,5601,2.0,274900,1199.0,-4.814436473170096,-2.9337172395788396
3430,6404,4.0,450500,2350.0,62.77975367087844,-0.01798899309375776
3431,10315,4.0,738000,3138.0,-7.34092970151043,2.5485534598604085
3432,6465,4.0,498500,2862.0,-2.697136371422471,-3.985328313289533
3433,4277,2.0,699900,1882.0,60.57203280759792,-0.27995424652862444
3434,1653,3.0,470000,999.0,0.446616971888514,-1.867650177509053
3435,1643,3.0,499000,1600.0,59.53028786747836,-0.21749601882959446
3436,6902,3.0,599000,2650.0,-0.9672569497049073,-1.3100471006269858
3437,8081,3.0,1398000,1757.0,0.7763265038257267,-1.2789980634812084
3438,11194,1.0,275000,380.0,0.272264098995473,-24.570249961525857
3439,6627,4.0,539000,,0.7132925385719107,-0.1550377476546979
3440,1140,4.0,387500,2270.0,-2.672545714600251,-1.5637429080219625
3441,4493,5.0,800000,2562.0,-0.9334787069639618,0.6194404759320906
3442,5501,3.0,247000,1536.0,-1.9579597610376656,2.7229705842573235
3443,4117,4.0,679900,1573.0,-1.4218838604397606,-4.408485507238435
3444,2876,5.0,799000,3011.0,-1.0214739644163209,-3.471207693370314
3445,11585,2.0,430500,1288.0,-1.2793417162302738,1.0491699349045318
3446,8343,3.0,220000,1257.0,-2.129937608305244,-1.680652502331095
3447,10199,4.0,689999,3721.0,-0.10220838870348459,2.009065151680464
3448,5971,3.0,369900,1485.0,-1.3875897398453727,-0.4717844834892795
3449,4216,4.0,725000,2104.0,-3.939135378767913,-2.5740008836965615
3450,7987,3.0,995000,2924.0,-5.251461637593751,-1.190001629700924
3451,7905,5.0,999900,3655.0,-1.6988108166114069,0.8320227517482173
3452,2608,3.0,785000,2256.0,-2.0496983504008326,6.779224790964836
3453,10758,3.0,1087050,2517.0,-6.252594935890054,-0.4038537532920723
3454,9618,3.0,499500,1679.0,-2.023160277056835,-10.144885004421775
3455,10885,3.0,1489000,2241.0,0.40081622273007766,0.6105915614182866
3456,218,4.0,388950,2252.0,-1.6460638900843731,5.122446381052125
3457,10491,4.0,799900,2714.0,-1.730624125166063,1.673608366165182
3458,1211,2.0,359000,564.0,-7.155393961454331,-2.3212689365245236
3459,9826,4.0,589000,2442.0,-3.2669805643622056,-1.070832848881659
3460,2441,1.0,699000,852.0,40.55004153716747,-0.12038243719611885
3461,10520,4.0,795000,2682.0,-3.2985539571148927,-2.1882474338440447
3462,2214,3.0,649900,1160.0,-3.6722040873317163,-0.17944490445653175
3463,6429,4.0,459900,3470.0,-3.326273998711798,4.009311279002475
3464,8978,4.0,389900,1797.0,-0.9304525414325806,0.486782036631491
3465,7583,3.0,750000,2800.0,0.9250581643983291,1.8358086718446953
3466,4526,3.0,745000,1600.0,-6.899679469497221,5.517861138443534
3467,2670,3.0,749000,1416.0,4.5302542257814,0.5500602796498573
3468,4782,4.0,910000,1796.0,0.47583291044970366,1.0842658003156929
3469,3511,2.0,289000,1009.0,0.5165077033073104,1.0334156396479448
3470,838,3.0,289000,1285.0,1.4268171756856636,-1.5662993289836706
3471,8557,3.0,289000,1152.0,-1.7881315652197907,-1.6432763246993378
3472,8607,2.0,245000,864.0,-1.5731463392744942,1.4929904366405151
3473,2112,2.0,599000,1044.0,-3.619998834974456,0.4816853536710376
3474,4313,4.0,749999,1604.0,1.5674439601960501,2.093051286073499
3475,9210,5.0,424990,1985.0,-0.04024805269315581,-2.507306104184266
3476,2908,3.0,899000,1955.0,-4.242602609187241,2.639550472748209
3477,2417,4.0,750000,2301.0,-1.744094323554806,-2.651054144928873
3478,9616,4.0,550865,2543.0,2.807589270763363,-2.5322554875586962
3479,2003,4.0,550000,1927.0,-2.609492239369515,3.922509663469685
3480,7949,3.0,999999,,-2.2112286152813287,-5.103032323681271
3481,11571,4.0,439900,1127.0,-1.4707355627666732,-1.8638289559658214
3482,10840,5.0,997000,4377.0,-1.5502161994347636,-6.3690564892212596
3483,897,,289000,1397.0,3.122685849359965,7.610283933283951
3484,6378,3.0,478900,1927.0,-7.092878950210331,1.523031307326765
3485,3584,2.0,338888,1300.0,-0.8678536797865091,-1.54123585359821
3486,3316,4.0,1999999,3271.0,-1.2990790812963662,1.727607004464661
3487,6795,3.0,595000,1404.0,0.49039164399871926,-1.3793873349484076
3488,5621,3.0,292000,1600.0,-0.864703694943531,-3.635607990262185
3489,7684,3.0,899000,2611.0,0.7632191230238247,1.1575899209154872
3490,8812,4.0,313490,2239.0,-1.9580362778883997,-2.104292515563051
3491,839,4.0,305000,1836.0,-5.890062442837226,0.4979862583114164
3492,11549,,445000,1488.0,-2.1077040776354776,-2.0819687181301747
3493,5151,5.0,1975000,6789.0,2.411943723421163,2.946037005411867
3494,2377,4.0,688700,1720.0,3.3260124135425473,-2.031685471222531
3495,1605,2.0,449000,720.0,-2.5970599999839985,-2.6815501367565373
3496,6037,4.0,380000,2189.0,-4.0621425873663926,-7.686547576439109
3497,500,3.0,1795000,2200.0,-4.586247433367921,-7.003724697109857
3498,655,3.0,249900,1083.0,-0.5296285259266449,-0.4080909639934538
3499,1814,2.0,550000,1208.0,-0.371049694603353,-5.386882040627792
3500,270,3.0,449000,2503.0,-1.4197862369635101,-4.583680734058833
3501,3772,3.0,555000,1404.0,3.4566573831847593,1.4134006602222642
3502,8888,4.0,399600,2798.0,-0.663825546396557,1.0967262405491605
3503,5653,2.0,269000,1344.0,0.08486233047708569,1.7512238373225282
3504,10189,4.0,699900,3031.0,-3.892710610843285,1.4878320706233494
3505,801,4.0,299999,1355.0,64.18232726459823,-0.07210410232950318
3506,4722,3.0,799000,1244.0,2.467411914739133,0.14358209594790694
3507,1771,4.0,535000,1175.0,-2.2357363593649344,1.238057760508142
3508,9037,3.0,375000,2222.0,-1.7698517975458568,-11.140526634954687
3509,5631,4.0,250500,1716.0,-2.1825674161858917,-0.4180562397416622
3510,9197,4.0,395000,1925.0,-0.021804991407718466,-2.3397929661956076
3511,9997,4.0,599000,2876.0,-3.407051323644753,1.7344015963087456
3512,785,3.0,284900,1528.0,63.12539637485117,-0.6474350392433909
3513,5085,4.0,1089000,3576.0,-4.820391316778194,2.7123391265543693
3514,3954,2.0,654990,1741.0,0.006303018403298499,0.7371250101677528
3515,2858,4.0,849000,2087.0,-2.104067466353368,-1.6299252529862156
3516,7521,5.0,759000,4529.0,-1.3447786077442268,1.0414145499892968
3517,11183,2.0,284999,,-2.5351342989364727,2.0668350052200433
3518,4656,4.0,829000,1806.0,-1.3606784253350876,-0.5189399655839193
3519,6517,4.0,550000,1704.0,-2.029246225944883,-2.213108239740524
3520,1294,4.0,374000,1620.0,-2.709638532800342,-0.07906181107894436
3521,6028,3.0,375000,1258.0,-1.8716518847400636,1.1357460630061957
3522,10458,5.0,860000,3318.0,-0.42092296315148975,-2.8101013507208674
3523,6830,5.0,589000,2650.0,-1.3597636012245364,-1.7679899108017154
3524,10924,4.0,1888000,4052.0,-1.1440533291431618,-4.563464902023725
3525,10543,4.0,859000,3500.0,2.9246857971742677,1.6540273847005431
3526,7246,3.0,678800,3112.0,-1.660660458764612,-0.24888948965846214
3527,207,3.0,355000,1656.0,-4.373121136764349,6.1328913896488615
3528,208,3.0,388000,2296.0,-1.3231882675893512,-5.4885815357945456
3529,2824,3.0,799999,1272.0,2.7738433504066755,-3.703175156713582
3530,965,4.0,315000,2262.0,-2.123915119958197,1.3035017635219117
3531,351,3.0,1075000,,-2.5356533691991756,3.822749927882195
3532,9114,3.0,415000,1379.0,-0.8811571808776866,1.2203652252087371
3533,3661,3.0,489000,1240.0,-3.7740124751817037,0.16874478651377617
3534,370,2.0,1050000,1034.0,0.07151014014312493,-4.822253131420977
3535,468,4.0,1449000,2433.0,-5.181598627060743,3.279704990753083
3536,9407,4.0,454900,1318.0,-0.42978335361382736,0.9360279100802191
3537,2154,3.0,649900,1433.0,-4.181865603615445,2.9964759936883367
3538,3145,5.0,1299900,3150.0,-4.309125077689915,0.03400718625632626
3539,4402,2.0,749000,1830.0,-0.22207365765582765,-1.4675441233540079
3540,5445,3.0,255000,1511.0,-1.6804801025382303,-3.0211816700954817
3541,6043,4.0,375000,1811.0,-0.0930505565898963,-1.2133246021168202
3542,178,3.0,295000,1558.0,2.5435843620293728,-6.808792843682921
3543,645,3.0,230000,1134.0,-3.1275327582641657,-4.036174840176115
3544,11582,3.0,454000,1187.0,-2.009660316527342,-1.2561514365745294
3545,3278,5.0,1663000,3475.0,-1.090016405971475,-4.345332257999137
3546,1750,3.0,509900,1120.0,-5.393955612509917,-1.3465795246252283
3547,9529,6.0,529000,3002.0,-1.6131988208873447,1.3891049789109187
3548,3442,2.0,205000,718.0,-3.0698625567116604,-0.2762711850563744
3549,11027,4.0,1999999,2348.0,-2.2986012499383097,0.5936576750855022
3550,2821,3.0,899000,1596.0,3.3110773956310804,0.10664474260108481
3551,8476,2.0,229500,1620.0,-0.04031814803800693,-2.159622097498365
3552,5571,3.0,297900,1726.0,-2.714147004048291,-1.5904406232539066
3553,3807,4.0,559000,1212.0,-0.26668137358280336,1.4761962237794113
3554,5377,4.0,234900,1600.0,-0.6719349597936958,0.14888867604088563
3555,9445,4.0,495000,,-1.8525855869451182,-1.8785446240132626
3556,11045,5.0,1610800,3803.0,0.4105912484460055,-0.9548254145793608
3557,6786,4.0,559000,2320.0,-1.4419167502710273,-3.756326630958848
3558,2494,4.0,699000,1705.0,-0.6628196605429921,3.09405813195432
3559,40,,198000,1410.0,-1.392377510494318,-7.377116063850118
3560,7462,3.0,729000,2811.0,-1.7082713133401486,-2.162421193697668
3561,1913,3.0,550000,1363.0,-0.7483992705651005,-3.5930650524541217
3562,7996,3.0,950000,3113.0,-0.5528349093084054,-2.334338632521342
3563,4212,4.0,699000,1457.0,0.8013476455910375,-2.66219207335497
3564,9187,5.0,449900,2488.0,0.4002485525715127,-5.164206027644842
3565,7279,3.0,679000,2975.0,0.8558887177629977,-4.4193007744100266
3566,8932,2.0,379000,882.0,-2.054379256606691,0.12566654367511654
3567,8174,,1100000,3781.0,-3.500174460787973,-3.07942334503136
3568,10647,5.0,895000,4847.0,-2.6611345777240407,-2.649764575763267
3569,2639,3.0,759500,1338.0,-1.5329060407954558,-3.213482989151919
3570,3081,4.0,1368888,3417.0,-0.6494087747166208,-1.5809681038896481
3571,7077,4.0,599000,2596.0,-0.47804835634897547,-4.506127052528452
3572,10503,4.0,899900,2687.0,-0.7543184916601853,0.013027496634642088
3573,5450,2.0,218888,992.0,-0.17691896193847378,3.041009418215925
3574,9386,3.0,475000,2132.0,-1.621281007900788,85.08280219015634
3575,8099,2.0,1100000,1441.0,-10.939130733762282,1.299860793399974
3576,11628,2.0,499999,1344.0,0.2017098674691266,-0.4388499131452035
3577,2076,3.0,625000,1522.0,-2.4283072554903526,0.9535011666565953
3578,3138,4.0,998000,3020.0,-5.253786230040996,-1.1074706221364932
3579,9085,5.0,440000,2204.0,-0.8303236323330179,2.493643265004939
3580,10240,,699000,2995.0,-3.037739478300655,-0.766497033787799
3581,274,3.0,495500,2150.0,-8.25028857643575,6.2977061632463265
3582,9998,5.0,635000,3942.0,-1.7266732158099192,-1.8752305680668293
3583,10548,3.0,890000,2170.0,-0.8779846166181187,-4.511082535084628
3584,9012,3.0,384800,1464.0,-3.928073032359246,-5.87403182272803
3585,1710,3.0,525000,1180.0,2.1058041118220285,-0.3567656663615827
3586,10256,3.0,699000,1977.0,-3.5160088614849636,5.216903529710539
3587,1375,2.0,450000,1500.0,-4.3460472852124585,0.7865633434835644
3588,11431,2.0,348000,1347.0,-0.009415863394495766,-3.335704297092545
3589,8882,3.0,309750,1930.0,-1.7303255382229947,0.7647616513523372
3590,2671,3.0,799000,,-3.359615184141271,4.407863572666125
3591,3670,3.0,470000,1190.0,-6.5656851493464865,0.09488274277975939
3592,2723,4.0,765000,2438.0,0.9986686083243395,3.9079846291562554
3593,11779,3.0,475000,1152.0,0.6344646883616263,1.7630334922464006
3594,3375,4.0,1775000,3806.0,1.2255564897537712,2.9934078336648957
3595,9775,4.0,599900,2336.0,-0.6006939804647707,-5.332319388905565
3596,9799,4.0,548000,2572.0,-2.530470130466911,-0.38814376339238
3597,7424,3.0,699000,2712.0,2.369302788372038,-0.3000243522173718
3598,3725,2.0,549900,1281.0,-6.4680080322478055,-1.0025400793615011
3599,1925,4.0,550000,1440.0,0.08852237151847733,-3.5564549172168145
3600,7205,4.0,689900,3439.0,-1.36927627484092,1.1093932912876876
3601,4310,3.0,697000,1270.0,45.08148480697208,0.0002567110197113573
3602,1010,4.0,355000,3272.0,5.03607014504099,3.2152074490274667
3603,11973,3.0,529000,1762.0,-2.633443150818603,-0.18503178410611132
3604,11421,2.0,399000,576.0,-2.0915722822474523,0.8775839976195143
3605,9658,5.0,509500,3167.0,-1.906150515362374,-0.7023987122642484
3606,6225,4.0,409900,2537.0,0.11260799285640853,0.01133569115412586
3607,1533,2.0,469000,1187.0,-1.719630363152279,1.5175779660093296
3608,6401,4.0,450000,2784.0,-1.0610636204202333,1.0738567773023575
3609,8304,1.0,199000,825.0,-0.9378829510686836,-0.3156213624659917
3610,10578,4.0,875000,3960.0,-3.211641294029529,-0.1627997074758039
3611,11876,3.0,502900,1521.0,-0.10603057693129014,-5.13230640202329
3612,7075,3.0,619000,2502.0,-2.0643749053289504,-3.2257065634167033
3613,9467,3.0,499500,1679.0,-2.023160277056835,-10.144885004421775
3614,10234,4.0,729000,3044.0,1.0869239096474266,-1.9316273826066164
3615,11647,3.0,500000,1089.0,-4.4943129620317235,-0.9440768864135536
3616,9126,4.0,399900,1708.0,-1.2084944407570293,2.782089442682839
3617,5002,3.0,1299000,,-1.016185304651706,2.149102418133513
3618,11037,3.0,1950000,3221.0,-1.1655679916755788,-0.11811165327525053
3619,5042,4.0,1499000,3719.0,1.0563977225272083,0.5953482314216569
3620,6529,5.0,499999,2860.0,-0.4842422469516526,0.8945888702113323
3621,9005,4.0,405000,2234.0,-4.073933354872973,2.5402177016981122
3622,2533,4.0,710000,1700.0,0.3284273264613163,-7.696572144320776
3623,406,4.0,1138000,2680.0,-0.15035964820284753,72.3793818793302
3624,9054,3.0,384900,3246.0,-0.47715192748677754,-3.1785184933530233
3625,3907,3.0,599500,1612.0,-0.07658118504767689,-0.7780096332455448
3626,413,4.0,1174950,2324.0,-0.7515556129662782,-1.7990322785602424
3627,4787,3.0,899900,1600.0,-2.323855933044678,2.145691082172115
3628,1277,3.0,360000,2249.0,-0.8302997015819242,-1.128314674608316
3629,11236,3.0,290900,1600.0,-1.6017905699300357,1.351442173220104
3630,3011,5.0,950000,2607.0,-0.14367260217705002,1.9880772900503647
3631,2768,3.0,798000,1809.0,-3.1379738606693586,-2.027905035825988
3632,6075,3.0,355000,1769.0,-4.882382064724326,-5.601430301169704
3633,593,3.0,1700000,2097.0,-0.8137495036364224,0.6633313657221037
3634,3950,4.0,598000,1638.0,-2.374272940024705,2.915933988201566
3635,6248,3.0,418900,1655.0,-1.41274483368639,3.440330130293083
3636,6079,3.0,359000,1941.0,-1.3028219175965123,-1.9674752819795853
3637,11209,3.0,295000,1604.0,-1.7944290983769497,-2.05293447743229
3638,4891,4.0,999000,3168.0,0.3839949235490678,-0.46011530297871744
3639,11303,2.0,320000,1498.0,-2.414638446704658,3.0738690549441112
3640,4119,3.0,645000,1156.0,-1.8776800813473653,-0.6663439631559144
3641,10736,4.0,1445000,2600.0,-3.123041823529904,-4.067643549981281
3642,5512,3.0,269000,1134.0,5.064085040485245,-0.8866768254953908
3643,10022,5.0,610000,4209.0,1.9335945644947226,3.1677436550484814
3644,5624,2.0,265000,1000.0,-3.045390413437782,-4.386859006013116
3645,6871,3.0,575000,2168.0,-1.0705210430089231,2.5395882452692695
3646,2603,3.0,765000,970.0,-2.910084893882633,-0.8106266924068676
3647,4081,4.0,675000,,-0.9342865320413802,-1.1154194879144659
3648,6352,4.0,499990,1877.0,71.91210323931543,-0.3791346938673985
3649,8037,4.0,965000,3926.0,-2.170678406879688,-6.2099509944034015
3650,905,3.0,250000,1560.0,-0.6901538100284819,0.3661498647227739
3651,3450,1.0,199000,850.0,-4.356560661954783,-2.1778120028799877
3652,9590,4.0,525000,2098.0,0.7371122379524742,-2.643762233917766
3653,1931,3.0,549000,1245.0,-3.269291195336976,2.4152435917018957
3654,849,3.0,274990,1246.0,-2.250459847982797,0.053223921809217006
3655,1707,4.0,550000,1794.0,-2.062775920195176,-7.061283722460466
3656,1168,4.0,370000,2375.0,-5.707453980451724,-0.7527796000512057
3657,10218,5.0,755000,2843.0,-1.1891458961897747,-2.3416418090078164
3658,2698,,755800,1300.0,1.952429649144591,2.543341340378731
3659,11980,3.0,520000,2101.0,-1.4847803778444637,-1.5002388195852387
3660,1169,7.0,399000,2592.0,38.45065267242674,0.0353901022878667
3661,8879,4.0,339000,2101.0,-1.7252525444767017,-3.4526308428897563
3662,1618,3.0,475000,1344.0,4.007715316327227,-2.422240291919407
3663,3887,2.0,638000,857.0,-1.6458233525651198,1.5987084896786894
3664,204,3.0,398500,1958.0,2.406381321619636,-2.6495475878662296
3665,1053,4.0,319999,1966.0,-2.049606656020177,0.7822510010205093
3666,4947,4.0,1159000,4291.0,-1.314062828965046,-0.12666695933679467
3667,824,3.0,294900,1045.0,1.8692828080379291,0.2023499363730574
3668,10653,6.0,930000,4633.0,-1.9980516587578596,-2.278263391958396
3669,9793,5.0,560000,3614.0,-1.8263065234562754,-0.19758472532230198
3670,9055,3.0,365000,1040.0,-1.768333966329095,-8.363466200441238
3671,8893,5.0,349900,1466.0,-3.4425805098244644,-9.112450359341516
3672,11019,4.0,1867500,3598.0,1.9083186038412472,5.339919801835058
3673,11128,3.0,250000,1165.0,-0.9966262865455573,-0.6707692593446255
