index,retail_price
5844,511064.23199023644
8622,558721.2654875788
2040,407046.3701888024
6934,863208.8645416099
9127,644587.8919641073
2540,927126.9023344353
9709,721267.99033979
5767,592384.0081555356
3656,451341.7042278261
10394,1149244.1560068661
4800,698724.8292663583
3592,358400.6015566603
7029,837200.67877295
4436,494012.2395869136
1979,373779.1215747656
9239,616025.0808417009
8756,558919.0125145387
2173,600050.3941222036
7544,944725.05642502
4759,708612.1806143546
1846,606381.2246054336
10679,956589.8780426156
2601,790681.4537320855
776,428360.2266362178
2722,531629.9227940688
9419,588188.4981251203
540,1506035.6488977293
3071,682711.5770119654
4784,620965.8308951868
11543,542550.426052785
11933,425588.8426382665
4429,693389.9164678014
9202,580671.1854801307
2799,772488.7272517724
3757,490098.79020312283
7257,960834.0617783122
688,369717.9301781453
8455,375452.59395998315
3253,941655.5257837115
6020,539935.2979263858
3065,642169.1795558191
6949,700154.8065398468
5431,596737.3683691663
4869,703277.2678157978
8633,498758.1682339518
725,493266.99956384295
2414,623186.796276515
6692,815689.0752985746
9782,772884.2213056922
5612,600643.6352030834
5622,395377.9642893177
6185,565003.4222655274
2021,592934.4267721586
8801,409068.2572343218
2176,426778.25042053836
8910,726961.1629662199
2835,586603.5962889285
420,596293.200609965
878,509877.7498284768
1962,657004.463507175
2250,610485.2384663107
6078,586603.5962889285
7090,701192.2153799279
11199,480261.4438692569
7713,988475.8230884451
3734,458859.0168728157
11909,432158.9113038642
1855,439872.3766641503
8334,488521.0709168047
5365,493708.24170253193
3539,489357.8071094135
2158,478238.22551488853
10831,931673.7526456647
10124,797952.3456448339
3590,380943.76263009204
596,643356.9930264276
6707,826275.9185848726
7305,949565.4068621086
3770,480960.93580755836
5856,569201.857916455
4858,870170.1703317661
2468,518532.87092994456
4406,515019.1725294349
11471,431569.92715234566
11291,598863.9119604441
7203,804964.9877579695
9887,811489.3083387981
5387,577948.4751874609
11788,501176.88064224005
4317,628174.8887264334
4912,792217.6818629961
1705,486939.0947011253
2156,376152.0858982847
5935,527279.4882009504
3057,830185.111039302
1652,707186.4602702274
8319,541517.2741420652
1547,395972.53667904646
5839,546217.4547043344
7479,988823.9747459326
466,742872.4212925524
1774,414122.440695103
4880,598467.0865976752
4529,645930.629997419
4588,815004.3380481567
5581,572365.8103478138
4270,647661.679534777
10541,806744.7110006089
6255,541912.768195985
1650,420450.3455578207
6654,524115.5357695916
7327,795077.6364099731
3847,472108.06767913076
4566,697740.3510609199
8091,1047252.4381803126
11343,739112.3021598015
10225,930137.5245147544
3172,794441.5728648367
3782,591349.5249359668
7003,803489.2623997118
11330,582055.4146688503
4108,521392.8254769217
4500,605981.4736221525
2721,694135.1564908721
9728,636678.0108857102
10780,727399.4794843966
10265,797952.3456448339
9551,802896.0213188321
284,925190.9232202439
11633,311686.55510934844
11515,446051.20820518944
746,554217.5006434207
4620,384107.71506145084
636,535280.8654488856
11034,1071529.5744116148
7302,917635.0450403589
2756,580187.120877185
8835,622642.2289009166
5215,1162100.6383797736
11759,508052.27850106836
9345,586360.1011771995
9180,705011.242973668
4948,1106679.8715052004
1668,415506.66988382256
7743,1000584.1398177698
1478,787471.7532159578
7312,890238.3731536182
5993,446552.9531165311
11597,466768.8979512127
2535,407837.35829664214
9034,547449.684950863
10324,675634.1751968159
10665,919017.9429202294
5202,1610639.5692301695
8749,410560.068589312
4284,646128.3770243789
7955,896673.8601826065
5145,1021146.9050010899
1986,355586.39509445225
1767,490103.04713248415
3397,1326623.2391899205
6023,407837.35829664214
7132,1183849.8857248533
5322,522183.8135847614
7371,888808.3958801297
2028,480763.18878059846
6618,788658.2353777172
10036,719538.2721112809
4377,662188.7086723897
5476,543342.7454694735
2354,551009.1314361417
740,585417.114127169
1258,414758.50424023956
331,771697.7391439326
253,639841.9633170691
10990,821529.9899378343
154,556348.3011640597
10288,820739.0018299945
826,413222.27610932925
6351,773477.4623865719
9440,703475.0148427577
10944,965290.7472288524
132,584276.3800501785
5328,533607.393063668
4827,1114594.0095129586
7657,970284.4279169809
11968,450158.14768657886
2475,784703.2948385187
916,650375.4863805879
5265,1443338.4018721976
1249,560500.9887302181
2894,856333.4666827813
784,452774.60712182696
7582,934095.3906744652
3678,391225.27672315924
11197,516205.65469119453
4804,677413.8984394553
5841,508493.5206397574
8448,382921.23289969127
11997,416538.2274828789
3516,520997.33142300183
10295,873293.9629165662
1680,407396.11615795316
224,774708.3613242516
1587,460045.4990345752
10432,1337742.8207844454
1549,856135.7196558214
6350,604796.3227692419
8778,365078.2523885288
2616,503595.5930505282
5048,986892.2525611025
4743,805907.9748079999
5346,390040.12587024865
210,913724.5212770804
3181,595151.1352241256
10029,582605.8332854733
7054,936223.265574592
2575,632480.9065436317
7644,922181.8953515883
1521,401113.9593800046
5822,554812.0730331494
9823,701695.2916001184
991,345349.2977773051
8268,1385153.4335495466
2404,387712.9096314986
4863,708855.6757260836
2358,542901.5033307846
12000,487288.8406702761
8104,1186816.0911292522
305,502755.93123740715
6473,608203.7703123296
5831,464791.4276816135
3107,781143.84835324
2079,504143.0860466389
4783,735266.5380985369
7490,1253259.0921877874
2122,468153.12713993224
11056,1269279.526992054
5720,661354.8981002932
8804,454508.58227969724
11679,349215.66776747786
8947,506516.05037015805
8729,683700.3121467651
10663,1026884.4944034402
6221,652651.1032935441
361,755086.9888792987
3067,619825.0968181964
10082,857124.4547906212
7454,900229.049738524
5481,522183.8135847614
9923,971376.48828869
6314,670010.019201761
9817,718698.6102981599
364,584626.1260193293
10284,918671.1225715909
5309,1126351.2489642836
6210,775059.4386022513
10792,734714.788173065
8854,668470.8654503383
5024,1018974.613325043
3568,406848.62316184246
7600,511459.72604415624
6546,635100.2915993921
6876,719094.1043520797
5811,841946.6074199883
2916,687062.0116050838
11286,824739.6904539622
8132,1184246.7110876222
765,397067.5226712679
4648,683304.8180928451
6662,784989.6124145045
3893,653840.5110758161
1008,595900.6321765574
8313,336252.9345371485
4597,573156.7984556535
2885,682316.0829580456
1093,608754.1889289527
7160,840603.8693866765
10625,902013.0299105245
7890,999199.9106290505
10330,538748.8157646261
5352,544878.973600384
8981,593524.742232526
4737,571816.9860428541
11184,568456.6178933843
10244,937212.0007093915
9221,590906.951488429
4245,724386.1946863797
8407,669261.8535581781
1090,500583.63956136024
96,473887.7909217701
9370,529850.1995514295
522,774070.7034674517
8911,431521.2534470643
6945,887775.2439694098
10250,793932.6454036214
4866,661354.8981002932
62,563619.1930768079
3285,1451107.7234876389
5510,548042.9260317427
11706,522929.05360783206
817,483729.3941849974
1368,390040.12587024865
2512,524127.36483696284
4666,674112.7017537891
2502,534945.8741676185
1783,407794.53583238536
10994,851983.0320896631
4561,623980.710004867
491,763739.1843602542
1966,717469.3056721436
7008,871711.9867008867
2459,451298.8817635693
10063,587788.7471418392
9886,708266.6915745651
9135,1045230.5511347932
276,990408.8765821244
4495,685919.9462192444
1891,482740.6590501977
8615,490498.54118640395
333,646368.9465155957
523,874571.9412478638
7822,986055.5163684936
7355,930882.764537825
7605,963313.2769592531
1335,731859.090555449
1800,457626.78662628704
3746,522138.06549999234
1332,372242.8934438552
6472,689830.4699825228
7960,1176533.245727336
11321,388062.6556006494
4778,618197.3725177478
5143,1005920.3839251755
10078,765170.7559454062
10797,676230.341898208
6782,874130.6991091749
8788,709559.4245937464
2640,609347.4300098325
5356,562037.2168611285
519,1053382.5960160703
5940,858113.1899254207
4236,613146.1146774789
899,493266.99956384295
8609,589220.0557241767
666,397508.76480995683
4368,614880.0898353492
6610,864246.2733816908
9803,766160.8223890547
9434,801359.7931879218
6226,699957.0595128869
11938,592823.9189853754
11316,436509.3458969826
3750,536619.346552836
4680,552940.8536209719
6063,596141.2016677741
10776,998119.6793247125
3277,676779.1662031676
63,608158.0222275606
7198,775698.4277679002
7456,950261.9731798979
9926,767894.7975469249
9668,619779.3487334272
6165,510227.4957976276
6616,844514.3931499548
5316,522777.05466564116
3383,696508.1208143912
6896,741198.9489073348
660,378327.3031948439
4905,789692.718597286
11795,376791.07506393356
8791,348709.66592677496
8013,1163923.1840866697
10635,726215.9229431495
9224,579089.2092644513
3209,958373.8582146162
3465,483227.6492736557
3910,471514.826598251
4199,544725.6433493441
6356,771545.7402017418
947,442202.51852341264
7624,1041032.1154838657
9836,1029714.7868623807
2539,566281.4005968252
9935,646326.1240513389
1270,352468.1907478625
2462,605587.3108770816
750,417481.21453290945
8271,1122743.1287737233
6983,703472.0892222455
4908,887865.408830099
2355,844471.5706856981
3506,399927.47721824504
5065,1208811.759206573
5493,653837.5854553038
4552,449762.653632659
6533,1075485.846259662
11455,463163.70338116493
2507,532968.4038980192
8015,851983.0320896631
3362,839676.9683333786
11863,566280.0692879763
6536,753001.9364434287
1096,514228.1844215952
6266,627737.9035171056
9004,740058.2148303443
11297,436509.3458969826
10347,779364.1251106007
3611,483425.3963006157
7026,725227.1878083497
3118,677763.644408606
8186,1109449.6611914882
3347,1155027.4934939852
3934,471165.0806291002
908,592931.5011516463
373,964991.0062738318
884,405616.39291531383
6736,586602.2649800796
1813,355586.39509445225
3400,990255.5463310844
6998,998513.5790669691
311,810410.4083433092
11380,408826.09343144175
6800,577065.9909100829
3282,1123141.5484481556
1700,627345.3350836982
11390,502758.8568579195
4312,554127.3357827314
11333,474329.03306045907
3989,619432.5283847888
5324,520997.33142300183
5557,573004.7995134627
7261,826975.410523174
3264,981798.1722565767
8632,654631.4991836557
8206,895683.793738958
5646,683301.8924723329
2859,532223.1638749486
5954,481356.4298614783
7504,1103614.5977932531
11655,542352.679025825
4114,726657.1650818384
2935,523370.295746521
888,420404.59747305163
779,482193.166054087
10532,1014227.3533691559
10269,901813.9515747158
2663,494651.2287525624
3101,1022440.9693291202
5555,646566.6935425556
11342,733773.1324318834
11556,543736.9082145445
11235,568698.7816962644
8330,324630.2767224329
3870,590954.0308820469
6011,534640.5449743879
9718,742626.000560311
1071,374266.1117982236
3141,907899.6926345533
2848,657535.8705065531
5046,1004781.2441598484
4837,628920.128749504
1468,478435.97254184843
9469,555510.233662602
5938,707429.9553819563
2334,623828.7110626763
8996,505965.631753535
9764,587790.0784506882
1451,397598.92967064603
8521,733973.8050793556
11272,425283.5134450358
6228,499549.1563417915
7301,766951.8104968943
4129,516555.4006603452
6501,703912.0000520854
7868,1079985.354174459
4585,681916.3319747645
2394,566037.9054850962
9138,514425.9314485552
2950,684095.806200685
2623,458463.52281889576
2806,458463.52281889576
5978,749550.0721244208
11440,452135.61795617815
10600,1007068.3005520398
8922,493113.6693128032
2241,651072.052698377
657,547054.1908969431
9656,648147.338449386
6721,552788.854678781
4308,425394.0212318189
3929,517589.88387991395
1253,354643.4080444217
5218,674449.0243439053
5281,1140044.4675297998
9263,389598.88373155973
5753,764974.3402272951
10084,914370.6929926029
4101,579286.9562914112
5441,568852.1119473042
114,570586.0871051744
8890,416495.4050186222
9391,740053.957900983
444,510121.2449402058
981,598075.8494731167
1004,454067.34014100826
8640,464639.4287394226
10646,1190379.7945438921
4922,915459.8277437995
714,2936063.2052789424
3692,516053.65574900364
9423,649729.3146650654
2413,691016.9521442824
509,658034.6897973823
3556,358400.6015566603
2807,484170.63632368634
10699,429744.45582493726
1567,572168.0633208539
7303,765963.0753620948
10222,560104.1633674493
9666,771936.9773263003
9132,692252.1080113234
5167,1082209.2451762995
9040,742035.6850999435
7310,516205.65469119453
5321,514623.6784755151
5059,1003353.9295040577
7306,743617.661315623
2828,528420.222277941
937,340603.3691302669
5164,1017393.9684182125
11168,400169.6410211251
1784,565840.1584581363
7708,864485.5115640586
8559,487334.58875504514
5808,610530.9865510797
7771,1043894.9956513551
438,640743.4592116917
11660,484170.63632368634
8705,433455.90125240677
2652,718701.5359186721
4210,472503.5617330506
9797,700352.5535668067
8702,662734.8703596515
7635,860638.1531911307
6724,753001.9364434287
28,634856.796487663
10802,874133.6247296872
11231,557580.5314105883
3018,633270.5633426225
3482,520997.33142300183
501,1164272.9300558204
8671,509877.7498284768
5404,513832.6903676754
9537,692401.1813330019
131,533696.2266155083
3933,540772.0341189946
1150,761810.3877959362
1671,352468.1907478625
10656,971068.2334749469
2873,563269.4471076571
10869,649289.4038352254
8251,1563773.5238406667
175,832451.8245053993
8449,373824.86965953466
11737,488825.0688011864
5118,997420.1873864109
1177,342976.33345378604
8803,511459.72604415624
5472,453124.35309097776
5902,400672.71724131564
3714,514623.6784755151
1279,679589.1157360144
10631,755875.0513666262
5522,512494.209263725
4530,616264.3190240687
4043,548878.3309155026
2636,524115.5357695916
5314,478831.4665957683
369,495685.71197213116
5530,487532.3357820051
10893,745199.6375313024
6752,765765.3283351349
3724,560546.7368149873
10811,866418.5650577376
3663,725317.352669039
10444,727796.5678499799
3543,522183.8135847614
1338,706197.7251354277
9535,868437.5264827448
8127,913482.3574742003
9015,432512.91420237627
8713,362705.28806500963
2262,592536.0070977263
8400,598072.9238526043
3248,1073812.3738744445
11843,521347.0773921526
11595,542749.5043885938
3457,352072.69669394265
3340,866175.0699460086
8920,455101.823360577
11728,444621.2309317009
1464,385643.9431923612
405,1072172.8205066249
3532,540772.0341189946
3761,474283.28497568995
8661,466723.1498664436
3041,767937.6200111817
10137,601037.7979481543
4792,468350.87416689214
7678,839021.893170997
1490,648696.1627543457
8769,444027.9898508211
5133,1432513.6517123808
9812,823266.8907162169
6593,806105.72183496
1173,409023.84045840165
7653,1064058.0098513942
599,1305865.652600153
3925,669751.7694021484
4897,568806.3638625351
3299,577704.9800757319
9848,749744.8935308683
10080,498012.9282108812
3695,511109.98007500544
9967,778663.3018634502
4616,648694.8314454968
559,715580.4059515701
718,363100.7821189295
2951,539539.8038724659
403,846642.531052896
3038,752714.0245557796
9069,579089.2092644513
2624,486497.85256243637
1721,361960.04804193904
8139,1201849.1221075677
8110,1025209.4277065591
563,616265.6503329176
11265,554568.5779214203
9730,641972.7638377082
5195,961186.7333679752
483,743419.9142886631
6019,782174.0746434475
7193,649335.1519199945
1275,825682.6775039927
2988,601434.6233109231
1766,619429.6027642764
7461,1104554.6592227714
7274,917877.2088432389
9274,581856.3363330413
1078,477005.9952683599
1413,432753.48369359295
1365,474876.52605656977
7432,826975.410523174
5333,543144.9984425136
3562,483425.3963006157
3690,501222.6287270091
4517,497464.10390592157
8458,442598.01257733256
7122,868242.7050762973
4472,462768.20932724513
6349,821180.2439686834
4300,510866.4849632764
11309,373627.1226325747
4523,710198.4137593952
3459,314452.0878662751
9325,690419.4541340413
11088,483577.3952428065
11890,562876.8786742496
6785,844225.1499534567
5495,522576.3820181689
4531,624723.0244074254
11092,568456.6178933843
3971,507900.2795588776
9578,854795.9072430222
4339,626992.6634940351
5633,628328.2189774732
2897,846449.0409552975
1176,326563.3302161121
11317,453124.35309097776
2487,555997.2238860601
758,466920.8968934036
8909,467909.6320282032
10952,2158003.339855248
7570,872399.649571817
1450,369033.1929277273
3202,722500.2205863185
825,590804.9575603683
2412,860440.4061641708
521,822563.141848554
8220,1063222.6049676342
7815,1079834.9495439315
7233,843282.1629034263
7734,849456.7375151041
11348,490939.78332509287
9404,590558.5368281271
9508,732737.3179034657
979,323201.6307577933
402,598270.6708795642
11606,951539.9515111956
2225,682513.8299850055
4357,771104.4980630529
7853,929944.0344171558
948,650676.5586444573
6092,601282.6243687322
11141,499944.6503957114
4473,600292.5579250837
9259,377140.8210330843
10572,1035738.6938407168
7601,1066587.2300464655
184,681522.1692296936
11834,461231.98119633476
9009,544087.9854925442
11439,617056.6384407573
8481,341348.60915333754
4141,489312.05902464443
5774,643752.4870803475
1399,377186.5691178534
5529,572609.3054595428
11113,469537.35632865166
10706,978433.5471777457
4543,592493.1846334697
9183,652803.102235735
5319,456729.54766102554
3483,483227.6492736557
3305,1134960.621980982
11028,792107.1740762129
2457,585219.367100209
2067,549579.1541626531
639,463954.69148900465
4750,860881.6483028597
3741,452926.60606401786
10595,903292.6025534858
8374,553823.3378983497
5564,570388.3400782145
4805,890345.9553198888
9940,1143859.2381941788
11206,824739.6904539622
1452,377734.0621139641
7197,870068.1764037056
25,401113.9593800046
8291,1401618.0361130144
11115,617300.1335524863
11129,523370.295746521
6809,796020.6234600038
7885,629073.4590005438
7051,982894.489557647
6475,516357.6536333853
1331,695960.6278182806
652,489266.3109398753
5252,1381443.5824337406
7200,892521.1726164481
5060,989417.2158268123
1333,699915.5683574791
7339,919109.4390897675
10380,815246.5018510368
3763,388259.0713187604
3083,540968.4498371056
4780,791228.9467281963
1436,767301.5564660452
1206,351235.9605013339
4403,624771.6981127068
989,328692.7994279022
6763,590846.4487157762
4104,591150.446600158
6362,620219.2595632672
8261,1361779.3875245308
11551,358400.6015566603
8210,1202532.5280491367
4221,692948.6743291125
5866,615915.9043637669
10099,615716.826027958
9043,599657.8256887961
11799,487882.0817511558
4214,692001.4303497208
5945,512052.96712503606
5958,630308.6148675848
8754,827462.400746632
4260,389005.64265068
845,489951.04819029325
2564,543144.9984425136
10143,763939.8570077264
7558,623930.7049907367
7566,854947.906185213
5517,629758.1962509617
2683,407046.3701888024
2228,706287.8899961169
3063,899438.0616306843
7361,781033.340566457
10707,668959.4499854598
1245,588185.572504608
6451,806501.2158888798
2961,673413.2098154876
7526,990252.6207105722
4331,497464.10390592157
1566,485357.11848544586
2542,409571.33345451235
4707,716526.318622113
3421,461673.22333502374
4745,887623.2450272191
6961,865078.7526449384
11815,418759.1928642072
3668,483227.6492736557
9847,495836.3796054731
474,726611.4169970693
6907,700154.8065398468
371,518974.1130686335
4803,688244.2368374821
481,672030.311935617
8751,400914.88104419573
1062,520556.0892843129
10229,706243.4732201968
7620,878526.8817870623
4799,810608.1553702691
3990,590317.9673369104
5735,572609.3054595428
2224,579682.4503453311
6580,881252.5177002446
9215,724831.6937544299
11005,1575437.6728107901
547,577704.9800757319
4563,614880.0898353492
8716,399139.41473091766
8627,407441.8642427223
5440,499199.4103726408
2732,758494.4364223866
8002,712631.880855567
11984,563269.4471076571
8979,728981.4557000761
3871,457625.45531743806
8509,506166.3044010073
5249,1211732.2165262029
10069,1242779.8310677605
10632,1077307.0606577094
1054,643953.1597278197
11899,424800.7801509391
3106,965382.2433983905
9179,768092.5445738848
4037,563424.3716703603
2184,414758.50424023956
8714,496233.20496824186
6156,777036.9088718506
4478,737087.7524965841
9655,710791.6548402751
1827,667880.5499899709
9500,837699.4980637791
4613,683502.5651198052
4975,947295.767775499
4417,533803.8087817791
7547,843327.9109881952
2019,474435.28391788085
2203,677611.6454664152
9411,604840.7395451621
3509,388062.6556006494
179,655817.9813454153
3352,1005878.8927697678
8049,870419.2536817054
2936,1072172.8205066249
2994,503792.00876863924
5588,521940.3184730323
10544,893310.8294154389
4138,588381.9882227189
5310,1759644.8114562407
300,857322.2018175811
2050,488870.8168859555
5944,753549.4294395394
10666,909481.6688502327
7515,738122.2357161528
8295,999063.997683592
4918,670052.8416660178
2263,591899.9435525897
2191,492080.5174020834
2287,425284.84475388477
1579,471712.5736252109
11746,601042.0548775155
6653,770861.0029513239
919,403045.6815648348
10798,826078.1715579125
6825,621055.995755876
7901,805713.1534015525
7343,694771.2200360086
7321,921635.7336643265
5461,607457.1989804101
11915,602467.7752216428
8948,512250.71415199596
7972,905069.4001756128
426,573156.7984556535
2694,811052.3231294705
743,339067.1409993566
6263,573156.7984556535
2733,711821.8811304825
11337,382723.48587273137
11555,641820.7648955173
4375,593127.9168697572
10308,823305.4562511124
8581,405662.1410000829
2752,598666.164933484
7458,999397.6576560104
6554,794043.1531904043
2958,835326.53374026
8459,585219.367100209
6432,557534.7833258193
8873,400672.71724131564
565,867453.0482773065
10059,797251.5223976834
6586,997874.58990132
3823,501131.13255747093
731,372986.8021580769
3144,943736.3212902203
9822,731204.0153930677
3273,1156411.7226827047
11690,542901.5033307846
5303,1162536.0292774378
4507,611761.8854887595
4150,522138.06549999234
137,572759.9730928848
1998,549624.9022474221
7862,973485.6145743862
6834,682316.0829580456
5155,1507166.2748043337
775,442202.51852341264
10559,1403841.927114855
10251,780642.1034418984
1242,427021.7455322674
1935,550020.396301342
7313,852332.7780588138
4425,382921.23289969127
11104,392215.34316680784
11331,743070.1683195123
1161,950266.2301092591
8159,906363.464503643
4609,515368.9184985857
2171,578296.8898477626
3769,488718.8179437646
3096,802105.0332109922
4550,771499.9921169727
3360,730805.5957186355
11320,524906.5238774313
8214,564699.4243811457
5435,467115.71829985117
10834,588535.3184737588
5861,593570.4903172951
1481,414758.50424023956
5500,628769.4611161621
3623,434973.1177660723
5268,937454.1645122718
1156,737137.7575107145
7814,994755.0542458815
11685,451387.45231259515
10764,568211.7914728064
1645,442400.2655503726
4816,683304.8180928451
10238,397706.51183691673
3006,622593.5551956353
4148,477401.4893222797
8926,429346.03615050507
11094,657442.7800253516
10514,790879.2007590457
7021,784551.2958963279
2980,463448.68964830175
2509,481003.75827181514
809,556546.0481910197
10221,587788.7471418392
5542,499549.1563417915
5101,522533.55955391214
5874,496034.126632433
3240,1079436.5298694994
2217,572563.5573747737
8202,1163284.194921021
4513,564895.8400992567
8750,480565.44175363856
8958,443237.0017429814
10524,923760.9459467554
1607,492322.6812049635
3322,1057006.8022033633
6575,674555.275201327
10937,666295.6481537792
10589,553382.0957596608
8760,950114.2311670684
365,484170.63632368634
7018,954855.9028847453
11179,439323.55235919065
6463,599061.658987404
9226,583438.3125487207
4603,620067.2606210764
10206,1161106.0520039494
7392,584230.6319654094
11566,535980.3573871872
7218,596098.3792035175
11645,556150.5541370998
3220,1112662.2873281282
4730,572212.480096774
7271,1642683.4910445367
10061,596402.377087899
1888,437852.08393029426
4482,550811.3844091818
1524,803732.7575114408
3748,370264.091865407
5879,622546.4758020173
5904,485357.11848544586
7788,979769.1026611838
2544,709404.5000310433
5644,345790.5399159941
5869,573156.7984556535
712,366066.9875233284
7474,722899.9715695997
530,647707.4276195461
9472,661157.1510733333
8088,751325.5384376989
8245,1517012.1349969227
10767,1343279.7375393235
4952,874722.6088812058
11036,766749.8065405732
6921,871653.0782398974
5934,725712.8467229588
5777,511064.23199023644
2530,550218.143328302
6204,718306.0418647523
1697,454462.8341949282
6840,1045580.2971039441
6843,839322.9654348665
11420,478192.4774301194
876,485402.866570215
2164,494057.98767168267
10454,588778.8135854878
6307,600251.0667696758
10638,1161550.2197631504
9435,648740.5795302659
7452,951799.5326196571
2699,577704.9800757319
4693,571924.5682091248
781,496035.45794128196
4718,625406.4303489944
11966,625762.0275591698
11547,524708.7768504714
7789,888063.155857059
9421,611320.6433500706
219,639841.9633170691
10333,818166.9591706666
2814,676078.3429560171
11190,509086.7617206371
